,outgoing_0,outgoing_1,outgoing_2,outgoing_3,outgoing_4,ingoing_0,ingoing_1,ingoing_2,ingoing_3,ingoing_4,balance_0,balance_1,balance_2,balance_3,balance_4,y_outgoing,y_ingoing,y_balance
6074,-6099.299999999999,-4365.099999999999,-7347.55,-6847.719999999999,-1289.41,4999.6,4386.0,7613.599999999999,7600.0,1000.0,-1117.6899999999628,-6464.279999999968,-26777.69999999999,-8375.199999999979,20102.40000000002,-8059.16,7956.74,-4516.209999999965
6075,-7448.599999999999,-3535.7999999999997,-6827.55,-6847.719999999999,-1289.41,4999.6,4386.0,7613.599999999999,7600.0,1000.0,-2217.389999999965,-6443.3799999999665,-26511.649999999987,-7622.919999999981,19812.99000000002,-8059.16,7956.74,-4618.629999999965
6076,-7448.599999999999,-3569.5,-6884.9400000000005,-6756.629999999999,-1401.89,4999.6,4386.0,7613.599999999999,7600.0,1000.0,-4666.389999999959,-5593.179999999968,-25725.599999999988,-6870.639999999981,19523.58000000002,-8059.16,7956.74,-4721.049999999965
6077,-7419.2,-3575.2299999999996,-6879.210000000001,-6756.629999999999,-5541.799999999999,4999.6,4386.0,7613.599999999999,7600.0,1000.0,-7115.389999999959,-4776.679999999969,-24996.939999999988,-6027.269999999982,19121.69000000002,-8088.56,7956.74,-4823.469999999965
6078,-7447.35,-3547.0799999999995,-6879.210000000001,-6756.629999999999,-5724.849999999999,4999.6,4386.0,7613.599999999999,7600.0,1000.0,-9534.989999999962,-3965.9099999999708,-24262.549999999985,-5183.899999999983,14579.890000000012,-8088.56,7956.74,-4955.2899999999645
6079,-7273.35,-3547.0799999999995,-7013.870000000001,-6621.969999999999,-5724.849999999999,4999.6,4386.0,7613.599999999999,7600.0,1000.0,-11982.739999999965,-3126.9899999999698,-23528.159999999985,-4340.529999999983,9855.040000000012,-8262.560000000001,7956.74,-5087.109999999964
6080,-7273.35,-3547.0799999999995,-7013.870000000001,-6621.969999999999,-5724.849999999999,4999.6,4386.0,7613.599999999999,7600.0,1000.0,-14256.489999999965,-2288.069999999967,-22928.429999999982,-3362.499999999984,5130.190000000011,-8262.560000000001,7956.74,-5392.929999999962
6081,-7273.35,-3557.0799999999995,-7011.33,-6614.509999999999,-5724.849999999999,4999.6,4386.0,8413.599999999999,6800.0,1000.0,-16530.239999999965,-1449.149999999968,-22328.699999999983,-2384.4699999999857,405.3400000000149,-7462.56,7956.74,-5698.749999999964
6082,-7273.35,-3557.0799999999995,-7032.42,-6593.419999999999,-5755.989999999999,4999.6,4386.0,8413.599999999999,6800.0,1000.0,-18803.989999999965,-620.2299999999673,-20926.429999999982,-2198.9799999999864,-4319.509999999995,-7462.56,7956.74,-5204.569999999963
6083,-7273.35,-3557.0799999999995,-7049.32,-6620.5199999999995,-5711.989999999999,4999.6,4386.0,8413.599999999999,6800.0,1000.0,-21077.739999999965,208.69000000003598,-19545.24999999998,-1992.399999999987,-9075.500000000007,-7462.56,7956.74,-4710.389999999963
6084,-7273.35,-3557.0799999999995,-7049.32,-6620.5199999999995,-5711.989999999999,4999.6,4386.0,8413.599999999999,6800.0,1000.0,-23351.489999999965,1037.6100000000358,-18180.96999999998,-1812.9199999999864,-13787.490000000003,-6898.56,7956.74,-4216.209999999963
6085,-7462.74,-3367.6899999999996,-8377.230000000001,-5475.01,-6529.59,4999.6,4386.0,8413.599999999999,6800.0,1000.0,-25625.239999999965,1866.5300000000316,-16816.68999999998,-1633.4399999999869,-18499.480000000007,-6625.56,7956.74,-3158.0299999999643
6086,-7789.74,-2773.3999999999996,-8371.520000000002,-5475.01,-6567.69,7799.6,1586.0,8413.599999999999,6800.0,1000.0,-28088.379999999965,2884.8400000000306,-16780.319999999978,-308.44999999998515,-24029.070000000003,-6898.56,7956.74,-1826.849999999964
6087,-8827.84,-1735.3,-8373.420000000002,-5473.110000000001,-6567.69,9385.6,0.0,8413.599999999999,6800.0,1000.0,-28078.519999999968,1697.4400000000305,-16738.23999999998,1016.5400000000147,-29596.759999999995,-6898.56,7956.74,-768.6699999999637
6088,-8827.84,-1735.3,-8992.68,-4853.85,-6567.69,9385.6,0.0,8413.599999999999,6800.0,1000.0,-27520.759999999966,-37.85999999997193,-16698.05999999998,2343.430000000015,-35164.44999999999,-4898.56,7956.74,289.51000000003296
6089,-8805.33,-1754.3299999999997,-8973.65,-4853.85,-6567.69,9385.6,1586.0,6827.599999999999,6800.0,1000.0,-26962.99999999997,-1773.1599999999717,-17277.139999999978,4289.5800000000145,-40732.13999999999,-4912.23,7956.74,3347.6900000000333
6090,-7698.9,-11483.390000000003,-14292.189999999999,-13100.39,-16287.519999999999,6850.0,12038.779999999999,15693.0,9700.0,11900.0,137246.04999999973,126364.0199999998,151844.65999999983,143126.23999999982,27128.009999999857,0.0,0.0,143722.19999999972
6091,-8085.51,-11382.340000000002,-14607.679999999998,-12508.34,-16288.66,6850.0,12038.779999999999,15743.0,9650.0,11900.0,136397.14999999973,126919.40999999981,153245.46999999983,139725.8499999998,22740.48999999986,0.0,0.0,143722.19999999972
6092,-8085.51,-12569.990000000002,-13472.93,-12466.429999999998,-16288.66,6850.0,14038.779999999999,14443.0,8950.0,11900.0,135161.63999999972,127575.8499999998,154380.78999999986,136867.5099999998,18351.82999999986,0.0,0.0,143722.19999999972
6093,-8623.529999999999,-12399.57,-13110.63,-12839.929999999998,-15909.86,8350.0,12808.779999999999,14173.0,8950.0,11900.0,133926.1299999997,129044.6399999998,155350.8599999999,133351.0799999998,13963.169999999856,0.0,0.0,143722.19999999972
6094,-8804.14,-12372.94,-12977.119999999999,-13764.01,-14965.310000000001,8350.0,12808.779999999999,14173.0,10450.0,10400.0,133652.59999999974,129453.84999999982,156413.2299999999,129461.1499999998,9953.309999999854,0.0,0.0,143722.19999999972
6095,-10555.39,-14411.570000000005,-9214.529999999999,-16625.46,-12076.570000000002,9850.0,15308.78,10173.0,11450.0,9400.0,133198.45999999973,129889.68999999983,157609.1099999999,126147.13999999981,5387.999999999849,0.0,0.0,143722.19999999972
6096,-10787.089999999998,-14202.270000000004,-9220.78,-17352.72,-11564.9,10350.0,14958.78,10023.0,13250.0,10100.0,132493.06999999972,130786.8999999998,158567.5799999999,120971.67999999982,2711.4299999998534,0.0,0.0,143722.19999999972
6097,-11291.029999999999,-14008.570000000002,-8910.54,-17746.670000000002,-11235.979999999998,10350.0,15058.78,9923.0,13450.0,9900.0,132055.97999999975,131543.40999999983,159369.7999999999,116868.95999999983,1246.5299999998529,0.0,0.0,143722.19999999972
6098,-11329.23,-14098.57,-8795.92,-18018.99,-10992.849999999999,10350.0,15133.78,9848.0,13450.0,9900.0,131114.94999999972,132593.6199999998,160382.25999999992,112572.28999999983,-89.45000000014647,0.0,0.0,143722.19999999972
6099,-11476.909999999998,-16558.390000000003,-6188.42,-18272.27,-10783.149999999998,10350.0,16733.78,8248.0,13450.0,9900.0,130135.71999999974,133628.82999999984,161434.3399999999,108003.29999999984,-1182.3000000001498,0.0,0.0,143722.19999999972
6100,-11633.129999999997,-16541.170000000002,-6319.42,-18268.32,-10517.099999999999,11350.0,15733.78,8618.0,13080.0,9900.0,129008.80999999974,133804.21999999986,163493.9199999999,103181.02999999985,-2065.4500000001512,0.0,0.0,143722.19999999972
6101,-12735.03,-15765.870000000003,-5992.82,-18292.420000000002,-10636.489999999998,12350.0,15933.78,7418.0,13980.0,9000.0,128725.67999999975,132996.82999999984,165792.49999999985,97992.70999999988,-2682.550000000149,0.0,0.0,143722.19999999972
6102,-13072.06,-15857.85,-5637.789999999999,-19371.690000000002,-9595.179999999998,12550.0,16933.78,6218.0,14980.0,8000.0,128340.64999999975,133164.73999999982,167217.6799999999,93680.28999999986,-4319.040000000148,-10.0,0.0,143722.19999999972
6103,-13178.83,-15878.65,-5866.700000000001,-19758.27,-8962.029999999999,12550.0,17033.78,6118.0,15880.0,7600.0,127818.58999999975,134240.66999999984,167797.88999999987,89288.59999999986,-5914.220000000149,-10.0,0.0,143712.19999999972
6104,-203.88,-193.32999999999998,-152.1,-146.87,-662.1800000000001,200.0,200.0,0.0,300.0,0.0,-156026.92000000013,-154450.92000000013,-153402.66000000003,-153928.73,-155222.06000000003,-1233.05,1230.0,-159570.91999999998
6105,-163.88,-193.32999999999998,-152.1,-146.87,-662.1800000000001,200.0,200.0,150.0,150.0,0.0,-156030.80000000013,-154444.25000000015,-153554.76000000004,-153775.6,-155884.24000000002,-1273.05,1230.0,-159573.97
6106,-163.88,-193.32999999999998,-152.1,-146.87,-662.1800000000001,200.0,200.0,150.0,150.0,0.0,-155994.68000000014,-154437.58000000016,-153556.86000000004,-153772.47,-156546.42,-1273.05,1230.0,-159617.02
6107,-163.88,-193.32999999999998,-152.1,-146.87,-662.1800000000001,200.0,200.0,150.0,150.0,0.0,-155958.5600000001,-154430.91000000018,-153558.96000000005,-153769.34,-157208.6,-1273.05,1230.0,-159660.07
6108,-11.88,-193.32999999999998,-152.1,-146.87,-662.1800000000001,200.0,200.0,150.0,150.0,650.0,-155922.44000000012,-154424.24000000017,-153561.06000000006,-153766.21,-157870.78,-1425.05,1230.0,-159703.12
6109,-11.88,-193.32999999999998,-152.1,-146.87,-662.1800000000001,200.0,200.0,150.0,150.0,650.0,-155734.32000000012,-154417.57000000012,-153563.16000000003,-153763.08,-157882.96000000002,-1425.05,1230.0,-159898.17
6110,-11.88,-193.32999999999998,-152.1,-146.87,-662.1800000000001,200.0,200.0,150.0,150.0,650.0,-155546.2000000001,-154410.9000000001,-153565.26000000004,-153759.94999999998,-157895.14,-1425.05,1230.0,-160093.22000000003
6111,-103.08,-102.13,-152.1,-146.87,-662.1800000000001,200.0,200.0,150.0,150.0,650.0,-155358.0800000001,-154404.23000000007,-153567.36000000002,-153756.81999999998,-157907.32000000004,-1425.05,1230.0,-160288.27000000002
6112,-103.08,-102.13,-182.5,-116.47,-662.1800000000001,200.0,200.0,150.0,150.0,650.0,-155261.1600000001,-154306.36000000007,-153569.46000000002,-153753.68999999997,-157919.50000000003,-1425.05,1230.0,-160483.32000000004
6113,-103.08,-120.36999999999999,-164.26,-116.47,-662.1800000000001,200.0,200.0,150.0,150.0,650.0,-155164.24000000008,-154208.49000000005,-153601.96000000002,-153720.15999999997,-157931.68000000002,-1425.05,1230.0,-160678.37000000002
6114,-103.08,-120.36999999999999,-164.26,-116.47,-662.1800000000001,200.0,200.0,150.0,150.0,650.0,-155067.32000000007,-154128.86000000004,-153616.22,-153686.62999999998,-157943.86000000002,-1425.05,1230.0,-160873.42000000004
6115,-103.08,-120.36999999999999,-164.26,-151.94,-626.71,200.0,200.0,150.0,150.0,650.0,-154970.40000000005,-154049.23000000004,-153630.48,-153653.09999999998,-157956.04000000004,-1425.05,1230.0,-161068.47000000006
6116,-103.08,-120.36999999999999,-164.26,-151.94,-626.71,200.0,200.0,150.0,150.0,650.0,-154873.48000000004,-153969.60000000003,-153644.74000000002,-153655.03999999998,-157932.75000000003,-1425.05,1230.0,-161263.52000000008
6117,-103.08,-120.36999999999999,-164.26,-151.94,-626.71,200.0,200.0,150.0,150.0,650.0,-154776.56000000003,-153889.97,-153659.0,-153656.97999999998,-157909.46000000005,-1425.05,1230.0,-161458.57000000012
6118,-103.08,-120.36999999999999,-164.26,-151.94,-626.71,200.0,200.0,150.0,150.0,650.0,-154679.64,-153810.34,-153673.26,-153658.91999999998,-157886.17000000004,-1425.05,1230.0,-161653.62000000014
6119,-103.08,-120.36999999999999,-164.26,-151.94,-626.71,200.0,200.0,150.0,150.0,650.0,-154582.72,-153730.71,-153687.52000000002,-153660.86,-157862.88000000006,-1425.05,1230.0,-161848.67000000016
6120,-103.08,-120.36999999999999,-164.26,-151.94,-626.71,200.0,200.0,150.0,150.0,650.0,-154485.8,-153651.08,-153701.78000000003,-153662.8,-157839.59000000005,-955.87,1230.0,-162043.72000000018
6121,-103.08,-120.36999999999999,-164.26,-151.94,-626.71,200.0,200.0,150.0,150.0,650.0,-154388.88,-153571.44999999998,-153716.04000000004,-153664.74,-157816.30000000005,-834.27,1230.0,-161769.59000000014
6122,-9809.21,-4804.580000000001,-3157.9999999999995,-7761.400000000001,-8657.959999999997,10392.39,3415.86,3885.6899999999996,6632.84,4386.73,-19900.849999999962,-71913.30999999997,-47479.77999999994,-42099.70999999996,-133234.29999999993,-13464.32,9142.73,26345.01000000003
6123,-9638.85,-4718.3,-3155.5999999999995,-7983.4800000000005,-8435.879999999997,9710.76,3415.86,3885.6899999999996,6632.84,4386.73,-19317.66999999996,-73302.02999999996,-46752.089999999946,-43228.26999999995,-137505.5299999999,-13426.310000000001,9824.36,22023.420000000035
6124,-8788.359999999999,-4910.950000000001,-2904.1499999999996,-7983.4800000000005,-8494.679999999998,8805.51,3415.86,4048.5699999999997,6469.96,4386.73,-19245.75999999996,-74604.46999999996,-46021.99999999994,-44578.90999999996,-141554.6799999999,-14335.600000000002,10729.61,18421.470000000034
6125,-8765.369999999999,-5237.030000000001,-2636.87,-7924.68,-8494.679999999998,8805.51,4149.1,4065.33,5719.96,4386.73,-19228.60999999996,-76099.55999999997,-44877.57999999994,-46092.42999999995,-145662.6299999999,-14338.75,10729.61,14815.480000000036
6126,-8765.369999999999,-5282.630000000001,-2591.27,-7924.68,-8511.359999999999,8805.51,4149.1,4065.33,5719.96,4814.8,-19188.46999999996,-77187.48999999998,-43449.11999999994,-48297.149999999936,-149770.57999999987,-12577.34,9524.44,11206.340000000037
6127,-6.21,-3.33,0.0,0.0,-10.8,0.0,0.0,0.0,0.0,0.0,-5.76000000000008,-282.87,-286.20000000000005,-286.20000000000005,-599.4000000000005,0.0,0.0,-7.993605777301127e-14
6128,-9.54,0.0,0.0,-10.8,0.0,0.0,0.0,0.0,0.0,0.0,-11.970000000000102,-286.20000000000005,-286.20000000000005,-286.20000000000005,-610.2000000000006,0.0,0.0,-7.993605777301127e-14
6129,-9.54,0.0,0.0,-10.8,-10.8,0.0,0.0,0.0,0.0,0.0,-21.510000000000105,-286.20000000000005,-286.20000000000005,-297.00000000000006,-610.2000000000006,0.0,0.0,-7.993605777301127e-14
6130,-9.54,0.0,0.0,-10.8,-10.8,0.0,0.0,0.0,0.0,0.0,-31.0500000000001,-286.20000000000005,-286.20000000000005,-307.80000000000007,-621.0000000000006,0.0,0.0,-7.993605777301127e-14
6131,-9.54,0.0,0.0,-10.8,-10.8,0.0,0.0,0.0,0.0,0.0,-40.59000000000002,-286.20000000000005,-286.20000000000005,-318.6000000000001,-631.8000000000006,0.0,0.0,-7.993605777301127e-14
6132,-9.54,0.0,0.0,-10.8,-10.8,0.0,0.0,0.0,0.0,0.0,-50.13000000000002,-286.20000000000005,-286.20000000000005,-329.4000000000001,-642.6000000000006,0.0,0.0,-7.993605777301127e-14
6133,0.0,0.0,0.0,0.0,-324.70000000000005,0.0,0.0,0.0,0.0,320.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260558.9999999997,-261170.71999999977,0.0,0.0,-260558.9999999997
6134,0.0,0.0,0.0,0.0,-324.70000000000005,0.0,0.0,0.0,0.0,320.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260558.9999999997,-261175.41999999978,0.0,0.0,-260558.9999999997
6135,0.0,0.0,0.0,0.0,-324.70000000000005,0.0,0.0,0.0,0.0,320.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260558.9999999997,-261180.1199999998,0.0,0.0,-260558.9999999997
6136,0.0,0.0,0.0,0.0,-324.70000000000005,0.0,0.0,0.0,0.0,320.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260558.9999999997,-261184.8199999998,0.0,0.0,-260558.9999999997
6137,0.0,0.0,0.0,0.0,-325.20000000000005,0.0,0.0,0.0,0.0,320.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260558.9999999997,-261189.51999999981,0.0,0.0,-260558.9999999997
6138,0.0,0.0,0.0,0.0,-325.20000000000005,0.0,0.0,0.0,0.0,320.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260558.9999999997,-261194.71999999983,0.0,0.0,-260558.9999999997
6139,0.0,0.0,0.0,0.0,-325.20000000000005,0.0,0.0,0.0,0.0,320.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260558.9999999997,-261199.91999999984,0.0,0.0,-260558.9999999997
6140,0.0,0.0,0.0,0.0,-325.20000000000005,0.0,0.0,0.0,0.0,320.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260558.9999999997,-261205.11999999985,0.0,0.0,-260558.9999999997
6141,0.0,0.0,0.0,0.0,-373.49,0.0,0.0,0.0,0.0,320.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260558.9999999997,-261210.31999999986,0.0,0.0,-260558.9999999997
6142,0.0,0.0,0.0,0.0,-513.5799999999999,0.0,0.0,0.0,0.0,320.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260558.9999999997,-261263.80999999988,0.0,0.0,-260558.9999999997
6143,0.0,0.0,0.0,-16.0,-603.9799999999999,0.0,0.0,0.0,0.0,320.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260558.9999999997,-261457.3899999999,0.0,0.0,-260558.9999999997
6144,0.0,0.0,0.0,-16.0,-603.9799999999999,0.0,0.0,0.0,0.0,620.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260574.9999999997,-261741.3699999999,0.0,0.0,-260558.9999999997
6145,0.0,0.0,0.0,-16.0,-604.4799999999999,0.0,0.0,0.0,0.0,620.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260590.9999999997,-261725.34999999992,0.0,0.0,-260558.9999999997
6146,0.0,0.0,0.0,-94.88,-525.5999999999999,0.0,0.0,0.0,0.0,620.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260606.9999999997,-261709.82999999993,0.0,0.0,-260558.9999999997
6147,0.0,0.0,0.0,-94.88,-555.6,0.0,0.0,0.0,80.0,540.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260701.8799999997,-261615.42999999993,0.0,0.0,-260558.9999999997
6148,0.0,0.0,0.0,-94.88,-575.6,0.0,0.0,0.0,80.0,540.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260716.75999999972,-261631.02999999994,0.0,0.0,-260558.9999999997
6149,0.0,0.0,0.0,-133.88,-579.75,0.0,0.0,0.0,80.0,540.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260731.63999999972,-261666.62999999998,0.0,0.0,-260558.9999999997
6150,0.0,0.0,0.0,-142.3,-696.53,0.0,0.0,0.0,80.0,540.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260785.5199999997,-261706.37999999995,0.0,0.0,-260558.9999999997
6151,0.0,0.0,0.0,-186.5,-652.3299999999999,0.0,0.0,0.0,80.0,779.0,-260558.9999999997,-260558.9999999997,-260558.9999999997,-260847.81999999972,-261862.90999999995,0.0,0.0,-260558.9999999997
6152,-155.21,-10.8,-80.17,-27.6,-33.44,0.0,0.0,1000.0,0.0,0.0,-10065.79,-12124.799999999996,-5208.710000000003,14770.500000000005,13877.139999999992,-238.87,0.0,-2920.040000000003
6153,-144.41,-10.8,-80.17,-38.400000000000006,-22.64,0.0,0.0,1000.0,0.0,0.0,-10221.0,-12135.599999999995,-4288.880000000002,14742.900000000005,13843.699999999992,-238.87,0.0,-3158.910000000003
6154,-155.21,-10.8,-69.37,-38.400000000000006,-33.44,0.0,0.0,1000.0,0.0,0.0,-10365.409999999998,-12146.399999999994,-3369.050000000002,14704.500000000004,13821.059999999992,-238.87,0.0,-3397.780000000003
6155,-155.21,-10.8,-80.17,-27.6,-33.44,0.0,0.0,1000.0,0.0,0.0,-10520.619999999995,-12157.199999999993,-2438.420000000001,14666.100000000004,13787.619999999992,-238.87,0.0,-3636.650000000003
6156,-155.21,-10.8,-80.17,-27.6,-33.44,0.0,0.0,1000.0,0.0,0.0,-10675.829999999994,-12167.999999999995,-1518.5900000000013,14638.500000000005,13754.179999999993,-238.87,0.0,-3875.5200000000027
6157,-155.21,-10.8,-80.17,-27.6,-33.44,0.0,0.0,1000.0,0.0,0.0,-10831.039999999995,-12178.799999999994,-598.7600000000016,14610.900000000005,13720.739999999993,-238.87,0.0,-4114.390000000002
6158,-263.87,-742.97,-827.02,-267.35,-999.1600000000002,250.0,800.0,500.0,600.0,1000.0,18007.130000000012,16321.26,15424.030000000006,19660.510000000002,11949.889999999996,-1635.4599999999998,2300.0,11194.740000000002
6159,-301.33000000000004,-705.51,-995.9500000000002,-98.42,-999.1600000000002,250.0,800.0,1000.0,100.0,1000.0,17993.260000000013,16378.29,15097.010000000007,19993.160000000007,11950.729999999998,-1407.37,2300.0,11859.280000000002
6160,-312.13,-694.71,-995.9500000000002,-98.42,-999.1600000000002,250.0,800.0,1000.0,100.0,1000.0,17941.93000000001,16472.78,15101.060000000007,19994.740000000005,11951.569999999998,-1323.06,2300.0,12751.910000000003
6161,-312.13,-694.71,-995.9500000000002,-98.42,-999.1600000000002,250.0,800.0,1000.0,100.0,1000.0,17879.80000000001,16578.07,15105.110000000006,19996.320000000007,11952.409999999998,-1187.6399999999999,1300.0,13728.850000000004
6162,-3550.1299999999997,-7324.14,-7353.209999999999,-5315.24,-3161.2,6178.8,944.57,477.14,51043.73,1500.0,24804.360000000226,5425.040000000227,-167918.4899999998,59732.74000000034,1054230.56,-4453.1,5169.0,-6586.18999999978
6163,-3482.5899999999997,-7360.38,-7343.729999999998,-5351.79,-3203.93,6178.8,944.57,549.14,50971.73,1500.0,27433.030000000224,-954.5299999997696,-174794.5599999998,105461.23000000037,1052569.3600000003,-4342.38,5169.0,-5870.289999999781
6164,-3599.0899999999997,-7399.78,-7207.339999999998,-5332.28,-3214.7299999999996,6178.8,944.57,550.64,50970.23,1500.0,30129.24000000022,-7370.339999999765,-181589.14999999976,151081.1700000004,1050865.4300000002,-4283.58,5169.0,-5043.669999999778
6165,-3619.0899999999997,-7478.11,-7090.41,-5321.48,-3307.9599999999996,6178.8,944.57,550.87,50970.0,1500.0,32708.950000000248,-13825.549999999768,-188245.8499999998,196719.1200000005,1049150.7000000002,-4305.110000000001,5169.0,-4158.249999999781
6166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,0.0,0.13,5293.310000000014
6167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,0.0,0.13,5293.440000000013
6168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,0.0,0.13,5293.570000000014
6169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,0.0,0.13,5293.7000000000135
6170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,0.0,0.13,5293.8300000000145
6171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,0.0,0.13,5293.960000000014
6172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,0.0,0.13,5294.090000000015
6173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,5295.00000000001,0.0,0.13,5294.220000000014
6174,-566.0,0.0,-15415.0,-5.3,0.0,564.78,0.0,15416.68,5.15,0.0,-9.040000000014516,-43.20000000001528,-43.20000000001528,5.850000000000251,2.700000000000262,-565.0,564.78,-0.440000000013697
6175,-566.0,0.0,-15415.0,-5.3,0.0,564.78,0.0,15416.68,5.15,0.0,-10.260000000014543,-43.20000000001528,-41.52000000001476,5.7000000000002515,2.700000000000262,-565.0,564.78,-0.6600000000137243
6176,-566.0,0.0,-15415.0,-5.3,0.0,564.78,0.0,15416.68,5.15,0.0,-11.48000000001457,-43.20000000001528,-39.84000000001424,5.550000000000252,2.700000000000262,-565.0,564.78,-0.8800000000137516
6177,-566.0,0.0,-15415.0,-5.3,0.0,564.78,0.0,15416.68,5.15,0.0,-12.700000000014597,-43.20000000001528,-38.160000000013724,5.400000000000253,2.700000000000262,-565.0,564.78,-1.1000000000137788
6178,-566.0,0.0,-15415.0,-5.3,0.0,564.78,0.0,15416.68,5.15,0.0,-13.920000000014625,-43.20000000001528,-36.480000000013206,5.250000000000253,2.700000000000262,-565.0,564.78,-1.3200000000138061
6179,-566.0,0.0,-15415.0,-5.3,0.0,564.78,0.0,15416.68,5.15,0.0,-15.140000000014652,-43.20000000001528,-34.80000000001269,5.100000000000254,2.700000000000262,-565.0,564.78,-1.5400000000138334
6180,-566.0,0.0,-15415.0,-5.3,0.0,564.78,0.0,15416.68,5.15,0.0,-16.36000000001468,-43.20000000001528,-33.120000000012176,4.950000000000254,2.700000000000262,-565.0,564.78,-1.7600000000138607
6181,-566.0,0.0,-15415.0,-5.3,0.0,564.78,0.0,15416.68,5.15,0.0,-17.580000000014707,-43.20000000001528,-31.440000000011658,4.800000000000255,2.700000000000262,-565.0,564.78,-1.980000000013888
6182,-566.0,0.0,-15415.0,-5.3,0.0,564.78,0.0,15416.68,5.15,0.0,-18.800000000014734,-43.20000000001528,-29.76000000001114,4.650000000000255,2.700000000000262,-565.0,564.78,-2.2000000000139153
6183,-566.0,0.0,-15415.0,-5.3,0.0,564.78,0.0,15416.68,5.15,0.0,-20.02000000001476,-43.20000000001528,-28.08000000001062,4.500000000000256,2.700000000000262,-565.0,564.78,-2.4200000000139426
6184,-13965.880000000003,-9050.429999999998,-9242.339999999998,-15098.849999999997,-10857.310000000001,13960.85,9746.87,8392.68,13800.52,13319.98,-8445.659999999918,2365.8600000000597,-9222.329999999953,-27449.40999999998,-3183.5700000000015,-13854.95,14542.480000000001,-5957.069999999888
6185,-13633.27,-8965.169999999998,-11531.829999999998,-12961.429999999997,-10705.240000000002,13188.73,9746.87,8392.68,16102.42,11018.08,-8450.689999999919,3062.300000000059,-10071.989999999952,-28747.73999999998,-720.900000000001,-14101.71,15314.6,-5269.539999999888
6186,-14161.08,-8112.489999999999,-12169.219999999998,-12374.029999999995,-10655.250000000002,13179.71,9746.87,12170.279999999999,12324.82,11018.08,-8895.229999999921,3844.0000000000573,-13211.139999999952,-25606.74999999998,-408.0600000000033,-12599.07,14311.560000000001,-4056.6499999998878
6187,-14824.71,-8430.499999999998,-11162.889999999998,-12361.969999999996,-10655.250000000002,15418.39,7508.1900000000005,12170.279999999999,12324.82,11018.08,-9876.599999999922,5478.380000000057,-13210.079999999953,-25655.959999999985,-45.230000000001894,-11732.71,11511.36,-2344.1599999998884
6188,-14819.02,-8507.75,-11098.949999999999,-12786.56,-10196.550000000001,15435.72,8490.86,11170.279999999999,12354.88,10988.02,-9282.919999999922,4556.070000000057,-12202.689999999953,-25693.109999999982,317.5999999999964,-10737.749999999998,11079.77,-2565.509999999889
6189,-14359.85,-8527.74,-11351.889999999998,-12605.289999999999,-10136.310000000001,15478.159999999998,8448.42,11170.279999999999,12376.89,10995.61,-8666.219999999925,4539.180000000056,-12131.359999999953,-26124.789999999986,1109.0699999999981,-11159.71,11079.77,-2223.489999999889
6190,-14170.74,-8437.25,-12295.449999999997,-12670.009999999998,-9618.7,14321.84,8352.33,11220.489999999998,12341.810000000001,10980.480000000001,-7547.909999999925,4459.860000000056,-12312.969999999954,-26353.189999999988,1968.3700000000022,-11405.419999999998,12332.18,-2303.429999999889
